sample_size,repetition,scenario,expected_increment,nuisance_model,residual_p,delta_mse,refit_delta_mse_ci_low,joint_supported,predictive_supported
100,14,nonlinear_proxy,False,polynomial_ridge,0.06,-0.0005443837115179824,-0.0018992356140687873,False,False
100,14,nonlinear_proxy,False,polynomial_ridge_interactions,0.02,-0.0004743980933361678,-0.0013061522743126708,False,False
100,14,heteroskedastic_null,False,polynomial_ridge,0.46,-0.0012050662039356057,-0.0022526878208017575,False,False
100,14,heteroskedastic_null,False,polynomial_ridge_interactions,0.88,-0.0007023972631547432,-0.0012843136720494972,False,False
100,14,clustered_null,False,polynomial_ridge,0.04,-0.0006599015789624206,-0.016600440566024416,False,False
100,14,clustered_null,False,polynomial_ridge_interactions,0.03,0.00584496801028871,-0.2327759406140184,False,False
100,14,genuine_increment,True,polynomial_ridge,0.01,0.04402575847856862,0.034020502595467086,True,True
100,14,genuine_increment,True,polynomial_ridge_interactions,0.01,0.04621093311489031,0.030668744636451944,True,True
100,15,null_metric,False,polynomial_ridge,0.73,-0.0006947899248338253,-0.002945343086985966,False,False
100,15,null_metric,False,polynomial_ridge_interactions,0.3,0.0002964257084936972,-0.0010277274750049956,False,False
100,15,nonlinear_proxy,False,polynomial_ridge,0.83,-0.0008621735956947773,-0.0008115669137674967,False,False
100,15,nonlinear_proxy,False,polynomial_ridge_interactions,0.91,0.0003488417190706094,-0.0005702495519590463,False,False
100,15,heteroskedastic_null,False,polynomial_ridge,0.24,0.00027828627052215154,-0.0004513101331462982,False,False
100,15,heteroskedastic_null,False,polynomial_ridge_interactions,0.11,6.182558148727126e-05,-0.00044510951060396716,False,False
100,15,clustered_null,False,polynomial_ridge,0.34,-0.006954042509174425,-0.05267775564622217,False,False
100,15,clustered_null,False,polynomial_ridge_interactions,0.85,-0.00992251622632162,-0.08801645707966478,False,False
100,15,genuine_increment,True,polynomial_ridge,0.01,0.035007331569514966,0.01894507255130423,True,True
100,15,genuine_increment,True,polynomial_ridge_interactions,0.01,0.03261720845471938,0.023874604471148746,True,True
100,16,null_metric,False,polynomial_ridge,0.23,-0.002083695020180177,-0.003622941394616068,False,False
100,16,null_metric,False,polynomial_ridge_interactions,0.5,-0.00025370601699246584,-0.001418865803173567,False,False
100,16,nonlinear_proxy,False,polynomial_ridge,0.66,-0.0015983183901413659,-0.0025720674632760646,False,False
100,16,nonlinear_proxy,False,polynomial_ridge_interactions,0.35,-0.00019091651047965525,-0.0005296822382388995,False,False
100,16,heteroskedastic_null,False,polynomial_ridge,0.99,-0.00033916857736818184,-0.0018954792337905987,False,False
100,16,heteroskedastic_null,False,polynomial_ridge_interactions,0.62,0.0002622390501955084,-0.0005743158972842094,False,False
100,16,clustered_null,False,polynomial_ridge,0.01,0.0033341992389649723,-0.008048477820215479,False,False
100,16,clustered_null,False,polynomial_ridge_interactions,0.01,0.004520279143670961,-0.006056355090690194,False,False
100,16,genuine_increment,True,polynomial_ridge,0.01,0.057225486063242986,0.04758335843584959,True,True
100,16,genuine_increment,True,polynomial_ridge_interactions,0.01,0.06417480797229082,0.046476066162154016,True,True
100,17,null_metric,False,polynomial_ridge,0.29,-0.0019347056259844085,-0.00538800513230742,False,False
100,17,null_metric,False,polynomial_ridge_interactions,0.35,-0.0008128364946776712,-0.002882207201948755,False,False
100,17,nonlinear_proxy,False,polynomial_ridge,0.37,-0.00033516426621058547,-0.0008811538458880805,False,False
100,17,nonlinear_proxy,False,polynomial_ridge_interactions,0.26,4.488529329309092e-05,-0.0005222856759717621,False,False
100,17,heteroskedastic_null,False,polynomial_ridge,0.6,-0.0007302297897648288,-0.0035943676088658837,False,False
100,17,heteroskedastic_null,False,polynomial_ridge_interactions,0.26,-0.00035843771449579204,-0.0016412731541849664,False,False
100,17,clustered_null,False,polynomial_ridge,0.2,-0.007090552368484673,-0.061704272528256374,False,False
100,17,clustered_null,False,polynomial_ridge_interactions,0.04,-0.008348673025180515,-0.08645680400589076,False,False
100,17,genuine_increment,True,polynomial_ridge,0.01,0.029650453050623974,0.02073498686878836,True,True
100,17,genuine_increment,True,polynomial_ridge_interactions,0.01,0.033080203097866454,0.024006215816637352,True,True
100,18,null_metric,False,polynomial_ridge,0.7,-0.00368947619343178,-0.004005588403188549,False,False
100,18,null_metric,False,polynomial_ridge_interactions,0.79,-0.0007328352218886423,-0.0011128452153363554,False,False
100,18,nonlinear_proxy,False,polynomial_ridge,0.43,-0.0015073235135572285,-0.0020804124866382616,False,False
100,18,nonlinear_proxy,False,polynomial_ridge_interactions,0.8,5.3723148356534835e-05,-0.0009343651305607102,False,False
100,18,heteroskedastic_null,False,polynomial_ridge,0.46,-0.001261750985799899,-0.0017733074607542859,False,False
100,18,heteroskedastic_null,False,polynomial_ridge_interactions,0.14,-7.985288977290644e-05,-0.0007906109788738652,False,False
100,18,clustered_null,False,polynomial_ridge,0.77,-0.010584772586450578,-0.04733756746105884,False,False
100,18,clustered_null,False,polynomial_ridge_interactions,0.17,-0.023604445337652748,-0.020541266698140336,False,False
100,18,genuine_increment,True,polynomial_ridge,0.01,0.047407940125336244,0.0305809238873017,True,True
100,18,genuine_increment,True,polynomial_ridge_interactions,0.01,0.044284138278347346,0.02824795818286361,True,True
100,19,null_metric,False,polynomial_ridge,0.34,-0.0015665978952511261,-0.0036114537585127,False,False
100,19,null_metric,False,polynomial_ridge_interactions,0.29,0.00151145716227424,-0.000406494378469238,False,False
100,19,nonlinear_proxy,False,polynomial_ridge,0.06,-0.00011695072300796187,-0.0011843738118161422,False,False
100,19,nonlinear_proxy,False,polynomial_ridge_interactions,0.08,3.457467742064464e-05,-0.0004050468784539947,False,False
100,19,heteroskedastic_null,False,polynomial_ridge,0.02,7.224344934196603e-05,-0.0021841188648060545,False,False
100,19,heteroskedastic_null,False,polynomial_ridge_interactions,0.01,-0.00013539726678385086,-0.0010728144625116107,False,False
100,19,clustered_null,False,polynomial_ridge,0.99,-0.0031926613764791043,-0.035468795791522255,False,False
100,19,clustered_null,False,polynomial_ridge_interactions,0.66,-0.002760147745555802,-0.028512122434110464,False,False
100,19,genuine_increment,True,polynomial_ridge,0.01,0.041503085689639174,0.024723087837790682,True,True
100,19,genuine_increment,True,polynomial_ridge_interactions,0.01,0.04244859258367914,0.02927905526822335,True,True
200,0,null_metric,False,polynomial_ridge,0.54,-0.00031342977489896146,-0.001601764923029157,False,False
200,0,null_metric,False,polynomial_ridge_interactions,0.78,-0.00036659130291073067,-0.0008009993217136675,False,False
200,0,nonlinear_proxy,False,polynomial_ridge,1.0,-7.654951617950927e-05,-0.0001811416718027531,False,False
200,0,nonlinear_proxy,False,polynomial_ridge_interactions,0.73,0.00023165481925143533,-0.00011808372705195891,False,False
200,0,heteroskedastic_null,False,polynomial_ridge,0.82,-0.001008100966340443,-0.0015235140285811593,False,False
200,0,heteroskedastic_null,False,polynomial_ridge_interactions,0.79,-0.00010843135374269397,-0.000312193533621188,False,False
200,0,clustered_null,False,polynomial_ridge,0.42,-0.00767278067700192,-0.007139230802781108,False,False
200,0,clustered_null,False,polynomial_ridge_interactions,0.92,-0.004194904403756382,-0.009929311240960382,False,False
200,0,genuine_increment,True,polynomial_ridge,0.01,0.037124108805111994,0.03207572418067997,True,True
200,0,genuine_increment,True,polynomial_ridge_interactions,0.01,0.03801202111698918,0.029467466571867607,True,True
200,1,null_metric,False,polynomial_ridge,0.33,-0.00015088628788957614,-0.0018236412610579179,False,False
200,1,null_metric,False,polynomial_ridge_interactions,0.49,-0.001033345880071524,-0.0007176770845223291,False,False
200,1,nonlinear_proxy,False,polynomial_ridge,0.52,7.113053018830296e-05,-0.0004203663433011716,False,False
200,1,nonlinear_proxy,False,polynomial_ridge_interactions,0.9,-8.288746644912956e-06,-0.00022685272830134964,False,False
200,1,heteroskedastic_null,False,polynomial_ridge,0.37,-0.00024384964592257322,-0.000922882578438525,False,False
200,1,heteroskedastic_null,False,polynomial_ridge_interactions,0.57,-0.00013940070333871152,-0.0007401739161112407,False,False
200,1,clustered_null,False,polynomial_ridge,0.14,-0.0009412042826206397,-0.005885644963547987,False,False
200,1,clustered_null,False,polynomial_ridge_interactions,0.14,-0.0006078727991014436,-0.02968728384723617,False,False
200,1,genuine_increment,True,polynomial_ridge,0.01,0.04134266032060445,0.03264290596819268,True,True
200,1,genuine_increment,True,polynomial_ridge_interactions,0.01,0.042109675130022124,0.03378653430372781,True,True
200,2,null_metric,False,polynomial_ridge,0.38,-0.0007719228985257308,-0.0021493360378911103,False,False
200,2,null_metric,False,polynomial_ridge_interactions,0.2,-0.000676056856507054,-0.0007856106434093376,False,False
200,2,nonlinear_proxy,False,polynomial_ridge,0.33,-0.0003569181252929378,-0.0006425641756151293,False,False
200,2,nonlinear_proxy,False,polynomial_ridge_interactions,0.35,-0.0002482827756499859,-0.000502477776709392,False,False
200,2,heteroskedastic_null,False,polynomial_ridge,0.48,-0.0006476759488576872,-0.0006749401260062019,False,False
200,2,heteroskedastic_null,False,polynomial_ridge_interactions,0.52,-0.00014704561321613255,-0.0003520408791358764,False,False
200,2,clustered_null,False,polynomial_ridge,0.49,-0.0013015658275483122,-0.010910882806006217,False,False
200,2,clustered_null,False,polynomial_ridge_interactions,0.62,-0.0023886335082782748,-0.006870670659230354,False,False
200,2,genuine_increment,True,polynomial_ridge,0.01,0.05266029995192704,0.04439016191810991,True,True
200,2,genuine_increment,True,polynomial_ridge_interactions,0.01,0.054443958325015765,0.042395174341181216,True,True
200,3,null_metric,False,polynomial_ridge,0.63,6.304312410875326e-05,-0.0009653311908496557,False,False
200,3,null_metric,False,polynomial_ridge_interactions,0.6,-0.0002946075395848999,-0.0007194230510816257,False,False
200,3,nonlinear_proxy,False,polynomial_ridge,0.65,-0.0002611762107953613,-0.000567086424823471,False,False
200,3,nonlinear_proxy,False,polynomial_ridge_interactions,0.38,-7.222570995566932e-05,-0.00027621224697328277,False,False
200,3,heteroskedastic_null,False,polynomial_ridge,0.15,-0.0003266490582512459,-0.000644263386483527,False,False
200,3,heteroskedastic_null,False,polynomial_ridge_interactions,0.18,-0.0001682282824359265,-0.0004145917913956048,False,False
200,3,clustered_null,False,polynomial_ridge,0.25,-0.0007621646523369718,-0.009750214419296768,False,False
200,3,clustered_null,False,polynomial_ridge_interactions,0.32,-0.002822656001444778,-0.008082477233629707,False,False
200,3,genuine_increment,True,polynomial_ridge,0.01,0.0398855954051307,0.030201877192484947,True,True
200,3,genuine_increment,True,polynomial_ridge_interactions,0.01,0.037810986160724314,0.030142682643722978,True,True
200,4,null_metric,False,polynomial_ridge,0.12,-0.0012530554399527091,-0.0013309074567439908,False,False
200,4,null_metric,False,polynomial_ridge_interactions,0.09,-0.0006524576524281275,-0.0005773149691941854,False,False
200,4,nonlinear_proxy,False,polynomial_ridge,0.49,-0.0004803551454659674,-0.0004615585543696697,False,False
200,4,nonlinear_proxy,False,polynomial_ridge_interactions,0.52,-0.00024127281977661882,-0.0002547358609762813,False,False
200,4,heteroskedastic_null,False,polynomial_ridge,0.76,-0.0006702455537420382,-0.0008302427764368713,False,False
200,4,heteroskedastic_null,False,polynomial_ridge_interactions,0.57,-0.0001016887392745261,-0.0005624650477260814,False,False
200,4,clustered_null,False,polynomial_ridge,0.43,-0.003079940479060208,-0.010467907020536698,False,False
200,4,clustered_null,False,polynomial_ridge_interactions,0.82,-0.0032465198806569985,-0.003861098844818256,False,False
200,4,genuine_increment,True,polynomial_ridge,0.01,0.0398643074057312,0.03275333156569513,True,True
200,4,genuine_increment,True,polynomial_ridge_interactions,0.01,0.04151473457784024,0.032510663712313946,True,True
200,5,null_metric,False,polynomial_ridge,0.44,-0.001439822908190641,-0.0014206252579217113,False,False
200,5,null_metric,False,polynomial_ridge_interactions,0.28,-0.0007696058730728983,-0.0010992747423865894,False,False
200,5,nonlinear_proxy,False,polynomial_ridge,0.28,-0.00019996874726786306,-0.0003506977324426907,False,False
200,5,nonlinear_proxy,False,polynomial_ridge_interactions,0.15,-0.00025873678250607456,-0.0001711003381093497,False,False
200,5,heteroskedastic_null,False,polynomial_ridge,0.57,-0.0005750795819783588,-0.0011361713681115894,False,False
200,5,heteroskedastic_null,False,polynomial_ridge_interactions,0.45,-7.448206819852046e-05,-0.0005350887200253715,False,False
